teamID,iocCode,name,rank,team,eventID,gameID,disciplineID
10185,SWE,Figure Skating at the 1908 Summer Olympics - Men's Singles,3,Per Thorén,3233,5,567
10186,AUS,Swimming at the 1968 Summer Olympics – Men's 1500 metre freestyle,3,Greg Brough,3240,26,704
10187,SUI,Gymnastics at the 1928 Summer Olympics - Men's artistic individual all-around,2,Hermann Hänggi,3196,11,584
10188,WGE,Canoeing at the 1972 Summer Olympics - Women's slalom K-1,3,Magdalena Wunderlich,3107,27,106
10189,HUN,Swimming at the 1992 Summer Olympics - Women's 100 metre backstroke,1,Krisztina Egerszegi,3146,37,568
10190,USA,Weightlifting at the 1956 Summer Olympics - Men's Featherweight 56-60 kg,1,Isaac Berger,2985,20,575
10191,HUN,Gymnastics at the 1952 Summer Olympics - Women's Balance Beam,3,Margit Korondi,3190,18,707
10192,JPN,Judo at the 1996 Summer Olympics - Men's Half Lightweight (65 kg),2,Yukimasa Nakamura,3120,40,432
10193,NOR,Ski jumping at the 2006 Winter Olympics - Normal Hill,3,Roar Ljøkelsøy,3253,45,566
10194,CUB,Wrestling at the 2000 Summer Olympics - Men's freestyle Super Heavyweight,3,Alexis Rodriguez,3081,42,240
10195,URS,Wrestling at the 1972 Summer Olympics - Men's freestyle Light Flyweight,1,Roman Dmitriev,3226,27,558
10196,USA,Shooting at the 1964 Summer Olympics - Men's 50 metre Pistol,2,Franklin Green,3295,24,403
10197,JPN,Swimming at the 1956 Summer Olympics – Men's 200 metre breaststroke,1,Masaru Furukawa,3032,20,4
10198,USA,Athletics at the 1936 Summer Olympics – Men's 1500 metres,2,Glenn Cunningham,3288,14,311
10199,USA,Weightlifting at the 1956 Summer Olympics - Men's Heavyweight +90 kg,1,Paul Edward Anderson,3009,20,134
10200,USA,Gymnastics at the 1984 Summer Olympics – Women's artistic individual all-around,1,Mary Lou Retton,3193,33,337
10201,USA,Shooting at the 2008 Summer Olympics - Men's skeet,1,Vincent Hancock,3080,46,94
10202,SWE,Wrestling at the 1948 Summer Olympics - Men's Greco-Roman Bantamweight,1,Kurt Pettersén,3003,16,454
10203,GRE,Athletics at the 1896 Summer Olympics - Men's shot put,2,Miltiades Gouskos,3254,1,660
10204,RUS,Diving at the 2008 Summer Olympics - Women's 3 metre springboard,2,Ioulia Pakhalina,3119,46,699
10205,CHN,Swimming at the 1988 Summer Olympics – Women's 200 metre breaststroke,2,Xiaomin Huang,3028,36,95
10206,SWE,Biathlon at the 1972 Winter Olympics - Men's 20km Individual,3,Lars-Göran Arwidson,3142,28,295
10207,USA,Athletics at the 1928 Summer Olympics - Men's discus throw,3,James Corson,3263,11,60
10208,SWE,Equestrian at the 1932 Summer Olympics - Jumping; Individual,3,Clarence von Rosen; Jr.,3279,13,210
10209,GER,Luge at the 2006 Winter Olympics - Women's singles,2,Silke Kraushaar,2976,45,61
10210,GER,Luge at the 2006 Winter Olympics - Women's singles,2,Silke Kraushaar,2977,45,191
10211,NED,Athletics at the 1936 Summer Olympics - Men's 100 metres,3,Tinus Osendarp,3219,14,312
10212,GER,Luge at the 1994 Winter Olympics - Men's Singles,1,Georg Hackl,3160,39,111
10213,GER,Gymnastics at the 1896 Summer Olympics - Men's Vault,3,Hermann Weingärtner,3071,1,654
10214,USA,Athletics at the 1948 Summer Olympics – Men's 200 metres,2,Barney Ewell,3221,16,157
10215,NOR,Speed Skating at the 1972 Winter Olympics - Men's 5000m,3,Sten Stensen,2971,28,583
10216,AUT,Weightlifting at the 1924 Summer Olympics - Men's Featherweight 60 kg,2,Andreas Stadler,3150,8,591
10217,CAN,Rowing at the 1912 Summer Olympics - Men's single sculls,3,Everard Butler,3179,6,2
10218,SWE,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Algot Lönn,3189,6,25
10219,AUS,Swimming at the 2008 Summer Olympics - Women's 200 metre butterfly,3,Jessicah Schipper,3122,46,250
10220,RUS,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Natalya Uryadova;Alexandra Shiryayeva,3113,46,167
10221,ITA,Athletics at the 2008 Summer Olympics - Women's 800 metres,,Elisa Cusma Piccione,3066,46,169
10222,SUI,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Simone Kuhn;Lea Schwer,3113,46,167
10223,BRA,Shooting at the 1920 Summer Olympics - Men's 30 metre military pistol,1,Guilherme Paraense,3125,7,379
10224,ROU,Gymnastics at the 1984 Summer Olympics – Women's artistic individual all-around,3,Simona P?uc?,3193,33,337
10225,JPN,Gymnastics at the 1968 Summer Olympics – Men's horizontal bar,1,Akinori Nakayama,3007,26,701
10226,CUB,Boxing at the 1980 Summer Olympics - Heavyweight,1,Teófilo Stevenson,3268,32,113
10227,POL,Canoeing at the 1960 Summer Olympics - Women's K-1 500 metres,3,Daniela Walkowiak-Pilecka,3241,22,750
10228,RUS,Cycling at the 1912 Summer Olympics - Men's individual time trial,,K?rlis Köpke,3189,6,25
10229,JPN,Shooting at the 1964 Summer Olympics - Men's 50 metre Pistol,3,Yoshihisa Yoshikawa,3295,24,403
10230,JPN,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Mika Saiki;Chiaki Kusuhara,3113,46,167
10231,JAM,Athletics at the 2012 Summer Olympics – Women's 100 metres,1,Shelly-Ann Fraser,3017,48,507
10232,HUN,Modern pentathlon at the 2012 Summer Olympics – Men's,3,Ádám Marosi,3013,48,398
10233,FIN,Sailing at the 2012 Summer Olympics – Elliott 6m,3,Mikaela Wulff;Silja Kanerva;Silja Lehtinen,3251,48,717
10234,KEN,Athletics at the 1992 Summer Olympics - Men's 400 metres,3,Samson Kitur,3056,37,665
10235,GBR,Swimming at the 1908 Summer Olympics - Men's 400 metre freestyle,1,Henry Taylor,3073,5,6
10236,FIN,Sailing at the 1980 Summer Olympics - Finn Class,1,Esko Rechardt,3300,32,551
10237,NOR,Speed Skating at the 1952 Winter Olympics - Men's 1500m,1,Hjalmar Andersen,3094,19,359
10238,JPN,Weightlifting at the 1964 summer Olympics - Men's Bantamweight -56 kg,3,Shiro Ichinoseki,3040,24,647
10239,UKR,Weightlifting at the 2004 Summer Olympics - Women's 63 kg,1,Nataliya Skakun,3187,44,764
10240,GER,Shooting at the 1936 Summer Olympics - Men's 25 metre rapid fire pistol,2,Heinz Hax,3115,14,509
10241,JPN,Athletics at the 1964 Summer Olympics - Men's marathon,3,Kokichi Tsuburaya,3078,24,661
10242,NED,Athletics at the 1952 Summer Olympics - Women's 200 metres,2,Bertha Brouwer,3005,18,716
10243,RSA,Boxing at the 1960 Summer Olympics - Featherweight,3,William Meyers,3127,22,387
10244,URS,Wrestling at the 1956 Summer Olympics - Men's Greco-Roman Flyweight,1,Nikolay Solovyov,3266,20,741
10245,GER,Alpine Skiing at the 1994 Winter Olympics - Men's Super G,1,Markus Wasmeier,3212,39,736
10246,AUS,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Tamsin Hinchley;Natalie Cook,3113,46,167
10247,SWE,Swimming at the 1972 Summer Olympics - Men's 400 metre individual medley,1,Gunnar Larsson,3227,27,46
10248,FIN,Shooting at the 1964 Summer Olympics - Men's 50 metre Pistol,1,Väinö Markkanen,3295,24,403
10249,RUS,Biathlon at the 2006 Winter Olympics - Women's Individual,1,Svetlana Ishmouratova,3252,45,409
10250,GDR,Nordic Combined at the 1972 Winter Olympics - Individual,1,Ulrich Wehling,3001,28,136
10251,CHN,Judo at the 2000 Summer Olympics - Women's 63 kg,2,Li Shufang,3088,42,262
10252,USA,Taekwondo at the 2008 Summer Olympics - Men's 68 kg,2,Mark López,3116,46,642
10253,NOR,Ski Jumping at the 1994 Winter Olympics - Normal Hill,2,Lasse Ottesen,3211,39,566
10254,KOR,Table Tennis at the 1992 Summer Olympics - Women's Singles,3,Hyun Jung-Hwa,2973,37,238
10255,GBR,Cycling at the 1912 Summer Olympics - Men's individual time trial,,John Wilson,3189,6,25
10256,CHN,Short track speed skating at the 2010 Winter Olympics – Women's 3000 metre relay,1,Wang Meng;Sun Li;Hui Zhang;Zhou Yang,3034,47,360
10257,BOH,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Bohumil Kubrycht,3189,6,25
10258,GBR,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Herbert Gayler,3189,6,25
10259,FRA,Freestyle skiing at the 2010 Winter Olympics – Women's ski cross,3,Marion  Josserand,3079,47,245
10260,UKR,Weightlifting at the 2008 Summer Olympics - Women's +75 kg,2,Olha Korobka,3095,46,354
10261,FRA,Cycling at the 1908 Summer Olympics - Men's 5000 metres,3,André Auffray,3258,5,89
10262,DEN,Shooting at the 1900 Summer Olympics - Military rifle; kneeling,2,Anders Peter Nielsen,3178,2,538
10263,TRI,Athletics at the 1964 Summer Olympics - Men's 400 metres,2,Wendell Mottley,3164,24,665
10264,TCH,Wrestling at the 1980 Summer Olympics - Men's Freestyle Welterweight,3,Dan Karabin,3151,32,172
10265,KOR,Judo at the 1996 Summer Olympics - Women's Middleweight (66kg),1,Cho Min-Sun,2994,40,175
10266,SWE,Wrestling  at the 1936 Summer Olympics - Greco-Roman Welterweight,1,Rudolf Svedberg,3237,14,401
10267,FRA,Gymnastics at the 1924 Summer Olympics - Men's sidehorse vault,1,Albert Séguin,3155,8,430
10268,FRA,Alpine Skiing at the 1968 Winter Olympics - Women's Slalom,3,Annie Famose,3002,25,733
10269,FRA,Freestyle Skiing at the 1998 Winter Olympics - Men's Aerials,2,Sébastien Foucras,3215,41,448
10270,NOR,Alpine Skiing at the 1994 Winter Olympics - Men's Super G,3,Kjetil André Aamodt,3212,39,736
10271,FIN,Ski Jumping at the 1992 Winter Olympics - Normal Hill,3,Toni Nieminen,2992,38,566
10272,SUI,Cycling at the 2008 Summer Olympics - Men's cross-country,3,Nino Schurter,3246,46,3
10273,AUS,Equestrian at the 1960 Summer Olympics - Individual Eventing,2,Neale Lavis,3141,22,71
10274,HUN,Swimming at the 1992 Summer Olympics - Women's 100 metre backstroke,2,Tünde Szabó,3146,37,568
10275,AUT,Alpine Skiing at the 1964 Winter Olympics - Women's Downhill,3,Traudl Hecher,3047,23,497
10276,EGY,Wrestling at the 1948 Summer Olympics - Men's Greco-Roman Bantamweight,2,Ali Hassan,3003,16,454
10277,URS,Swimming at the 1956 Summer Olympics – Men's 200 metre breaststroke,3,Kharis Yunichev,3032,20,4
10278,UTA,Wrestling at the 1992 Summer Olympics - Men's Greco-Roman Light Flyweight,1,Oleg Kucherenko,3058,37,93
10279,GEO,Shooting at the 2008 Summer Olympics - Women's 10 metre air pistol,3,Nino Salukvadze,3121,46,207
10280,GDR,Athletics at the 1988 Summer Olympics - Women's Discus Throw,2,Diana Gansky,3059,36,196
10281,GRE,Swimming at the 1896 Summer Olympics - Men's sailors 100 metre freestyle,1,Ioannis Malokinis,3067,1,535
10282,USA,Athletics at the 1976 Summer Olympics - Men's Long Jump,2,Randy Williams,3284,30,761
10283,FRA,Gymnastics at the 1976 Summer Olympics – Men's Horizontal Bar,3,Henry Boerio,3235,30,701
10284,SWE,Wrestling at the 1932 Summer Olympics - Greco-Roman Middleweight,3,Axel Cadier,3275,13,489
10285,UZB,Boxing at the 2012 Summer Olympics – Men's middleweight,3,Abbos Atoev,3012,48,644
10286,JPN,Swimming at the 1988 Summer Olympics - Men's 100 metre backstroke,1,Daichi Suzuki,3161,36,47
10287,CUB,Judo at the 2000 Summer Olympics - Women's +78 kg,2,Daima Beltran,3147,42,318
10288,BUL,Shooting at the 1980 Summer Olympics - Men's 50 metre pistol,3,Lyubcho Dyakov,3128,32,403
10289,GBR,Equestrian at the 1984 Summer Olympics - Individual Eventing,3,Virginia Leng,3043,33,71
10290,TCH,Gymnastics at the 1980 Summer Olympics – Men's rings,3,Jiri Tabak,3229,32,58
10291,SUI,Shooting at the 1900 Summer Olympics - Military rifle; kneeling,2,Emil Kellenberger,3178,2,538
10292,AUS,Shooting at the 1996 Summer Olympics - Men's Trap,1,Michael Diamond,3156,40,627
10293,GRE,Athletics at the 1896 Summer Olympics - Men's shot put,3,Georgios Papasideris,3254,1,660
10294,UGA,Boxing at the 1968 Summer Olympics -  Bantamweight,2,Eridadi Mukwanga,3294,26,326
10295,ITA,Athletics at the 1936 Summer Olympics – Men's 1500 metres,3,Luigi Beccali,3288,14,311
10296,URS,Shooting at the 1960 Summer Olympics – Men's 50 metre rifle three positions,1,Viktor Shamburkin,3159,22,697
10297,GDR,Speed Skating at the 1980 Winter Olympics - Women's 1000m,3,Sylvia Albrecht,3271,31,300
10298,GDR,Speed Skating at the 1980 Winter Olympics - Women's 1000m,3,Sylvia Albrecht,3272,31,778
10299,YUG,Shooting at the 1992 Summer Olympics - Women's 10 metre air pistol,2,Jasna Šekari?,3153,37,207
10300,PRK,Table Tennis at the 1992 Summer Olympics - Women's Singles,3,Li Bun-Hui,2973,37,238
10301,ROU,Athletics at the 1984 Summer Olympics - Women's 1500 metres,3,Maricica Puic?,3174,33,159
10302,GER,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Okka Rau;Stephanie Pohl,3113,46,167
10303,CAN,Short track speed skating at the 2010 Winter Olympics – Women's 3000 metre relay,2,Jessica Gregg;Marianne St-Gelais;Tania Vicent;Kalyna Roberge,3034,47,360
10304,POR,Athletics at the 2004 Summer Olympics - Men's 1;500 metres,3,Rui Silva,3093,44,311
10305,BRA,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Larissa França;Ana Paula Connelly,3113,46,167
10306,USA,Athletics at the 1908 Summer Olympics - Men's 1500 metres,1,Mel Sheppard,3231,5,311
10307,BUL,Weightlifting at the 1980 Summer Olympics - Men's Lightweight 60-67.5 kg,1,Yanko Rusev,2997,32,389
10308,URS,Athletics at the 1980 Summer Olympics - Men's marathon,3,Satymkul Dzhumanazarov,3105,32,661
10309,AUT,Alpine skiing at the 2002 Winter Olympics – Men's downhill,3,Stephan Eberharter,3260,43,411
10310,AUT,Ski Jumping at the 1994 Winter Olympics - Large Hill,3,Andreas Goldberger,3207,39,615
10311,SUI,Alpine skiing at the 1984 Winter Olympics - Women's downhill,1,Michela Figini,3162,34,497
10312,GER,Speed Skating at the 2006 Winter Olympics - Women's 5000m,2,Claudia Pechstein,3286,45,101
10313,WGE,Weightlifting at the 1984 Summer Olympics - Men's Super Heavyweight +110 kg,3,Manfred Nerlinger,3276,33,188
10314,FRA,Judo at the 2000 Summer Olympics - Women's 63 kg,1,Séverine Vandenhende,3088,42,262
10315,FRA,Boxing at the 1988 Summer Olympics - Welterweight,2,Laurent Boudouani,3265,36,548
10316,PRK,Judo at the 2000 Summer Olympics - Women's 52 kg,3,Kye Sun-Hi,3168,42,283
10317,CHN,Cycling at the 2012 Summer Olympics – Women's sprint,3,Guo Shuang,3015,48,781
10318,SWE,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Erik Friborg,3189,6,25
10319,BEL,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Jean Patou,3189,6,25
10320,GBR,Cycling at the 1912 Summer Olympics - Men's individual time trial,,George Corsar,3189,6,25
10321,GER,Canoeing at the 2012 Summer Olympics – Women's K-4 500 metres,2,Carolin Leonhardt;Katrin Wagner;Franziska Weber,3027,48,578
10322,NOR,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Paul Henrichsen,3189,6,25
10323,GDR,Swimming at the 1968 Summer Olympics – Men's 100 metre backstroke,1,Roland Matthes,3030,26,47
10324,FIN,Speed Skating at the 1968 Winter Olympics - Women's 3000m,2,Kaija Mustonen,3140,25,391
10325,TUN,Athletics at the 1972 Summer Olympics - Men's 5000 metres,2,Mohammed Gammoudi,3185,27,505
10326,TUR,Wrestling at the 1992 Summer Olympics - Men's Freestyle Heavyweight,3,Ali Kayali,3149,37,114
10327,GER,Weightlifting at the 1992 Summer Olympics - Men's Lightweight 60-67.5 kg,3,Andreas Behm,3214,37,389
10328,USA,Cycling at the 2012 Summer Olympics – Women's Omnium,2,Sarah Hammer,3250,48,605
10329,CHN,Cycling at the 2012 Summer Olympics – Women's Keirin,2,Guo Shuang,3167,48,55
10330,USA,Swimming at the 2012 Summer Olympics – Women's 4 x 200 metre freestyle relay,1,Alyssa Anderson;Allison Schmitt;Missy Franklin;Shannon Vreeland;Dana Vollmer;Lauren Perdue,3016,48,748
10331,JAM,Athletics at the 1992 Summer Olympics - Women's 200 metres,3,Merlene Ottey,3112,37,716
10332,USA,Athletics at the 1992 Summer Olympics - Men's 200 metres,3,Michael Bates,3057,37,157
10333,UTA,Weightlifting at the 1992 Summer Olympics - Men's Lightweight 60-67.5 kg,1,Israil Militosyan,3214,37,389
10334,URS,Gymnastics at the 1968 Summer Olympics – Women's floor,3,Natalia Kuchinskaya,3208,26,45
10335,YUG,Gymnastics at the 1928 Summer Olympics - Men's artistic individual all-around,3,Leon Štukelj,3196,11,584
10336,URS,Gymnastics at the 1980 Summer Olympics – Women's artistic individual all-around,1,Yelena Davydova,3133,32,337
10337,FRA,Alpine Skiing at the 1992 Winter Olympics - Men's Downhill,2,Franck Piccard,2978,38,411
10338,AUT,Alpine Skiing at the 1964 Winter Olympics - Women's Downhill,2,Edith Zimmermann,3047,23,497
10339,FRA,Wrestling at the 1996 Summer Olympics - Men's Greco-Roman Lightweight,2,Ghani Yolouz,3247,40,455
10340,USA,Athletics at the 1968 Summer Olympics - Men's 100 metres,1,Jim Hines,3220,26,312
10341,SWE,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Hjalmar Levin,3189,6,25
10342,RUS,Weightlifting at the 2008 Summer Olympics - Men's Middle Heavyweight 85-94 kg,3,Khadjimourad Akkaev,3171,46,341
10343,JPN,Swimming at the 1972 Summer Olympics - Women's 100 metre butterfly,1,Mayumi Aoki,3163,27,335
10344,GDR,Athletics at the 1972 Summer Olympics - Men's 20 km Walk,1,Peter Frenkel,3041,27,648
10345,NOR,Speed Skating at the 1960 Winter Olympics - Men's 10000m,1,Knut Johannesen,3104,21,737
10346,USA,Athletics at the 1972 Summer Olympics - Men's Long Jump,3,Arnie Robinson,3297,27,761
10347,JPN,Nordic Combined at the 1994 Winter Olympics - Individual,2,Takanori Kono,2975,39,136
10348,AUS,Swimming at the 1980 Summer Olympics - Women's 800 metre freestyle,1,Michelle Ford,3086,32,656
10349,ITA,Shooting at the 2004 Summer Olympics - Women's 50 metre rifle; three positions,2,Valentina Turisini,3042,44,428
10350,GRE,Athletics at the 1896 Summer Olympics - Men's marathon,1,Spiridon Louis,3255,1,661
10351,GBR,Athletics at the 1964 Summer Olympics - Men's marathon,2,Basil Heatley,3078,24,661
10352,ITA,Cross Country Skiing at the 2002 Winter Olympics - Women's 30km,1,Gabriella Paruzzi,3195,43,112
10353,POL,Wrestling at the 1980 Summer Olympics - Men's Greco-Roman Lightweight,2,Andrzej Supron,3061,32,455
10354,ITA,Canoeing at the 1992 Summer Olympics - Men's slalom K-1,1,Pierpaolo Ferrazzi,3102,37,447
10355,UTA,Wrestling at the 1992 Summer Olympics - Men's Greco-Roman Light Heavyweight,3,Georgi Koguashvili,3089,37,517
10356,FRA,Boxing at the 1936 Summer Olympics - Men's light heavyweight,1,Roger Michelot,3244,14,439
10357,SWE,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Axel Persson,3189,6,25
10358,CHI,Cycling at the 1912 Summer Olympics - Men's individual time trial,,José Torres,3189,6,25
10359,ROU,Weightlifting at the 1984 Summer Olympics - Men's First Heavyweight  90-100 kg,2,Vasile Groapa,3011,33,477
10360,GER,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Franz Lemnitz,3189,6,25
10361,ETH,Athletics at the 2012 Summer Olympics – Women's 5000 metres,1,Meseret Defar,3026,48,256
10362,GRE,Athletics at the 2004 Summer Olympics - Women's Triple Jump,2,Hrysopiyí Devetzí,3170,44,708
10363,CUB,Boxing at the 2004 Summer Olympics - Flyweight,1,Yuriorkis Gamboa Toledano,3285,44,209
10364,URS,Boxing at the 1968 Summer Olympics -  Bantamweight,1,Valeriy Sokolov,3294,26,326
10365,ROU,Gymnastics at the 1984 Summer Olympics – Women's artistic individual all-around,2,Ecaterina Szabo,3193,33,337
10366,GER,Diving at the 2000 Summer Olympics - Men's synchronized 10 metre platform,3,Heiko Meyer;Jan Hempel,3181,42,329
10367,USA,Athletics at the 2012 Summer Olympics – Women's 100 metres,2,Carmelita Jeter,3017,48,507
10368,HUN,Athletics at the 2004 Summer Olympics - Men's discus throw,2,Zoltán Kövágó,3099,44,60
10369,NED,Speed Skating at the 1968 Winter Olympics - Women's 3000m,1,Ans Schut,3140,25,391
10370,USA,Athletics at the 1976 Summer Olympics - Women's Javelin Throw,3,Kate Schmidt,3143,30,229
